"longitude","latitude","individual","species","datatype","vol_no","phase"
-6.20719480514526,36.9394950866699,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-5.53819131851196,37.2141609191895,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.20698928833008,36.939826965332,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.32985973358154,36.8899955749512,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.33191156387329,36.8897094726562,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.33033180236816,36.8902206420898,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.33040809631348,36.8900489807129,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.33203554153442,36.8896064758301,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.3318920135498,36.8896331787109,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.33165073394775,36.8899765014648,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.34011459350586,36.8870658874512,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.33979368209839,36.8876152038574,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.34024047851562,36.8862342834473,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.34028434753418,36.8860855102539,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.33960437774658,36.8879241943359,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.34006929397583,36.8869934082031,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.33953523635864,36.8889427185059,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.34010314941406,36.8855628967285,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.34009885787964,36.8856887817383,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.33392429351807,36.8895149230957,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.3317174911499,36.889705657959,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.3319034576416,36.8897399902344,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.33039426803589,36.8902168273926,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.33169794082642,36.8899230957031,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.33145475387573,36.889949798584,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.33049440383911,36.8902244567871,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.32944917678833,36.8899040222168,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.32811832427979,36.8902931213379,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.3296308517456,36.8900566101074,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.33047485351562,36.8901863098145,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.33062887191772,36.8901176452637,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.32978296279907,36.8902969360352,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.32972431182861,36.8900604248047,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.32446479797363,36.8857765197754,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.32133150100708,36.888916015625,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.32437801361084,36.8888397216797,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.32454013824463,36.8888702392578,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.32470321655273,36.8856468200684,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.32127714157104,36.8889617919922,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.32455587387085,36.8858985900879,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.32469415664673,36.8861503601074,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.28477191925049,36.921802520752,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.23687982559204,36.9982986450195,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.22915077209473,36.9935455322266,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.26777696609497,36.9192886352539,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.33153438568115,36.8897438049316,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.33062219619751,36.8901824951172,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.32955884933472,36.890064239502,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.3303279876709,36.8898620605469,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.33030223846435,36.8898277282715,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.33254432678223,36.8896903991699,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.33072853088379,36.890193939209,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.33134078979492,36.8900947570801,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.33131170272827,36.8901100158691,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.34042739868164,36.8857917785645,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.34016370773315,36.8855285644531,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.34105062484741,36.8806953430176,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.34093236923218,36.8808326721191,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.3408842086792,36.8807754516602,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.34104299545288,36.880687713623,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.34127616882324,36.8809661865234,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.34127140045166,36.8814277648926,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.34012460708618,36.885440826416,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.32475614547729,36.8869018554688,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.33169364929199,36.889778137207,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.33180570602417,36.8898849487305,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.33154201507568,36.8895416259766,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.33135366439819,36.8897438049316,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.33035469055176,36.8900337219238,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.3308539390564,36.8901977539062,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.33085250854492,36.8901138305664,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.33026266098022,36.890007019043,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.33183336257935,36.8899078369141,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.33127784729004,36.8901443481445,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.32960367202759,36.8904151916504,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.34016227722168,36.8855247497559,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.33972883224487,36.8877067565918,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.34026098251343,36.8853950500488,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.3395791053772,36.8886604309082,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.33956718444824,36.8879699707031,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.34098958969116,36.8806800842285,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.34020853042603,36.8855857849121,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.34011554718018,36.8857078552246,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.34022426605225,36.8855247497559,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-6.26825904846191,36.9187355041504,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-5.80489110946655,37.1675834655762,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-5.1079568862915,37.4466247558594,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-4.3472466468811,37.7584419250488,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-3.64941573143005,37.990550994873,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-2.82655072212219,38.3344802856445,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-2.03813576698303,38.6319541931152,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-1.3252409696579,38.8373031616211,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-0.430109649896622,39.1708221435547,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
-0.088578499853611,39.7309989929199,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.179145008325577,40.098274230957,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.522122800350189,40.4904556274414,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.673709690570831,40.5867652893066,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.671865046024323,40.5866546630859,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.678867340087891,40.5715446472168,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.678363144397736,40.571605682373,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.671904802322388,40.5667915344238,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.676635146141052,40.5723648071289,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.678963959217072,40.5715522766113,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.676618337631226,40.5724296569824,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.677997648715973,40.5718307495117,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.683821141719818,40.6522331237793,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.678584456443787,40.6535949707031,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.659460663795471,40.6551780700684,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.666419982910156,40.6445541381836,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.74400144815445,40.6505165100098,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.747884154319763,40.6425018310547,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.748163521289826,40.6425590515137,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.747997641563416,40.6424827575684,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.748663008213043,40.6427574157715,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.750716507434845,40.6421813964844,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.745776474475861,40.6433410644531,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.745715796947479,40.6431121826172,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.745526492595673,40.6435165405273,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.748324155807495,40.6426696777344,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.74628084897995,40.6432685852051,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.839265525341034,40.6836204528809,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.846921503543854,40.6864547729492,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.847575008869171,40.6848335266113,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.846218287944794,40.6860580444336,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.845432162284851,40.6862449645996,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.845862805843353,40.6864471435547,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.847554981708527,40.6849327087402,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.846032440662384,40.6864128112793,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.846070051193237,40.6863632202148,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.84606546163559,40.686393737793,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.846149981021881,40.6863784790039,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.846685647964478,40.686653137207,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.846774995326996,40.6859130859375,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.847643971443176,40.6859664916992,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.847205996513367,40.6858520507812,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.846679091453552,40.6862945556641,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.847091376781464,40.6861839294434,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.847608983516693,40.6847381591797,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.847870826721191,40.6847610473633,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.847913146018982,40.6847534179688,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.847462952136993,40.6848526000977,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.847351849079132,40.684642791748,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.847670674324036,40.6847953796387,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.847854971885681,40.6848068237305,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.847835958003998,40.6847801208496,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.847835659980774,40.6848220825195,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.847885310649872,40.6847877502441,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.847365200519562,40.6847190856934,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.847613215446472,40.6854705810547,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.847728490829468,40.6853866577148,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.846727013587952,40.6863555908203,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.847277641296387,40.6858558654785,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.846169650554657,40.6863021850586,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.847724497318268,40.6853981018066,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.84755802154541,40.6854820251465,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.84779566526413,40.6854476928711,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.847447991371155,40.6862907409668,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.847403645515442,40.6860008239746,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.847915947437286,40.6847801208496,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.847884297370911,40.6847305297852,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.847907304763794,40.6847686767578,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.847893476486206,40.684757232666,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.848319709300995,40.6847038269043,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.848341822624207,40.6847114562988,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.843750178813934,40.6829261779785,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.847654342651367,40.6847648620605,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.855562448501587,40.6950187683105,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.85492879152298,40.6953353881836,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.847235321998596,40.6864280700684,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.847523808479309,40.6855278015137,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.847413659095764,40.6853485107422,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.845950841903687,40.6863708496094,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.847591996192932,40.6860847473145,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.847594320774078,40.6861610412598,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.84715062379837,40.6862449645996,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.846735656261444,40.6851959228516,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.847844660282135,40.6850624084473,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.848118007183075,40.684928894043,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.847944617271423,40.6847724914551,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.847854495048523,40.6846885681152,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.848009169101715,40.6846923828125,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.847810685634613,40.6847229003906,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.847800314426422,40.6847190856934,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.847841322422028,40.6847267150879,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.84773862361908,40.6847763061523,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.845910847187042,40.6843757629395,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.847844004631043,40.6850395202637,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.847170948982239,40.6863441467285,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.850125014781952,40.6903457641602,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.849069476127625,40.6905326843262,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.854590356349945,40.6941719055176,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.854881286621094,40.6947441101074,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.85527515411377,40.6947937011719,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.854921758174896,40.694709777832,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.85422021150589,40.6952323913574,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.854411005973816,40.6953468322754,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.854459464550018,40.6936454772949,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.85455983877182,40.6938133239746,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.854572892189026,40.6937980651855,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.854572892189026,40.694091796875,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.849255502223969,40.6904754638672,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.846021473407745,40.6923561096191,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.846240997314453,40.6924743652344,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.846404194831848,40.6923866271973,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.849864959716797,40.6902923583984,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.846387982368469,40.6923713684082,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
0.849170506000519,40.6898994445801,"Recurvirostra avosetta [FRP-FS117906]","Recurvirostra avosetta","raw","Vol 1","sud_nord"
