system:index,area,buffer_class_0,buffer_class_1,buffer_class_2,buffer_class_3,buffer_class_4,buffer_class_5,buffer_class_6,buffer_class_7,buffer_class_8,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,id,individual,percent,.geo
00000000000000000178,373.72565568139646,86.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,homerange,Chroicocephalus genei [FRP-FS117764]_Hivernage2,95.0,"{""type"":""Polygon"",""coordinates"":[[[10.651927350859669,33.786947980796285],[10.656716458463295,33.775367642805826],[10.660306001468742,33.771995523059324],[10.669906472859122,33.77311954192251],[10.672135980005747,33.77536767546851],[10.67651486129637,33.78694803334258],[10.67212265575679,33.798529857068615],[10.669906472859122,33.80222586603278],[10.660306001468742,33.80717553552413],[10.656020792647077,33.79852989383658],[10.651927350859669,33.786947980796285]]]}"
00000000000000000179,373.72565568139646,91.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,homerange,Chroicocephalus genei [FRP-FS117764]_Hivernage2,95.0,"{""type"":""Polygon"",""coordinates"":[[[10.645715853619638,33.83329005483388],[10.650545034202004,33.821703584526496],[10.650705575767354,33.8214452319792],[10.660306001468742,33.81245914060258],[10.6678106851182,33.82170359517878],[10.669906472859122,33.826552179539476],[10.671605332519958,33.83329006119823],[10.669906472859122,33.838316901196116],[10.666383778179547,33.84487808071462],[10.660306001468742,33.84909815735389],[10.650705575767354,33.84529792633819],[10.650188285710387,33.84487809195705],[10.645715853619638,33.83329005483388]]]}"
0000000000000000017a,373.72565568139646,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,homerange,Chroicocephalus genei [FRP-FS117764]_Hivernage2,95.0,"{""type"":""Polygon"",""coordinates"":[[[10.542367263777905,33.84487803582639],[10.545091769110778,33.838047726577784],[10.549283328232278,33.83329001001574],[10.554692220802437,33.830286961419326],[10.560975050140529,33.833290062891095],[10.564292644300995,33.83631467692526],[10.567828715314834,33.844878076187065],[10.564292644300995,33.85502488258129],[10.5631421754122,33.85646763621445],[10.554692220802437,33.86089822751771],[10.547062703516843,33.85646760118911],[10.545091769110778,33.85339374131523],[10.542367263777905,33.84487803582639]]]}"
0000000000000000017b,373.72565568139646,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,homerange,Chroicocephalus genei [FRP-FS117764]_Hivernage2,95.0,"{""type"":""Polygon"",""coordinates"":[[[10.605793478779347,33.85646758591152],[10.606662977443653,33.844878025246565],[10.612299282848804,33.83847298196006],[10.621899772247499,33.83818768065371],[10.628900591877823,33.84487808863615],[10.628976375909588,33.856467604256245],[10.6218997722475,33.86525367957281],[10.612299282848804,33.86514060649044],[10.605793478779347,33.85646758591152]]]}"
0000000000000000017c,373.72565568139646,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,homerange,Chroicocephalus genei [FRP-FS117764]_Hivernage2,95.0,"{""type"":""Polygon"",""coordinates"":[[[10.59558216318812,33.926042783376],[10.597490616561483,33.91444395125402],[10.602698844578988,33.90907334552079],[10.612299282848804,33.909213422285134],[10.617159713309293,33.914444004279545],[10.619023679118186,33.92604276146664],[10.612299282848804,33.93649549030564],[10.602698844578986,33.93675945997569],[10.59558216318812,33.926042783376]]]}"
0000000000000000017d,373.72565568139646,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,homerange,Chroicocephalus genei [FRP-FS117764]_Hivernage2,95.0,"{""type"":""Polygon"",""coordinates"":[[[10.365403318085402,33.926042811677526],[10.367686431658667,33.91444394387614],[10.372270396945288,33.90961738404339],[10.381870823062195,33.90938041932234],[10.38678475149924,33.91444393804356],[10.388991962942484,33.92604282659018],[10.381870823062195,33.93727674567168],[10.372270396945288,33.93708280107719],[10.365403318085402,33.926042811677526]]]}"
0000000000000000017e,373.72565568139646,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,homerange,Chroicocephalus genei [FRP-FS117764]_Hivernage2,95.0,"{""type"":""Polygon"",""coordinates"":[[[10.642572191338076,34.04212742541692],[10.647441514316291,34.03050767061123],[10.650705575767352,34.02747073506447],[10.660306001468744,34.028425470610905],[10.662401792068938,34.030507606038135],[10.666959008151622,34.04212743508838],[10.661523347246014,34.05374337707152],[10.660306001468742,34.054919618305604],[10.65070557576735,34.05570196264474],[10.648502794381749,34.05374340990993],[10.642572191338076,34.04212742541692]]]}"
0000000000000000017f,373.72565568139646,45.0,0.0,0.0,0.0,6.0,2.0,10.0,38.0,0.0,59.0,0.0,0.0,1.0,2.0,2.0,2.0,34.0,0.0,homerange,Chroicocephalus genei [FRP-FS117764]_Hivernage2,95.0,"{""type"":""Polygon"",""coordinates"":[[[10.629127944159006,34.624904778147595],[10.631277249853131,34.613210898210056],[10.63150022577219,34.612879603546446],[10.641105110897621,34.604928916100214],[10.650705575767352,34.60541765459538],[10.660306001468742,34.61090811403632],[10.662664897362903,34.61321089601436],[10.669906472859122,34.62297106569318],[10.671114832285282,34.624904773589066],[10.67270230533071,34.63660017086047],[10.669906472859122,34.64214703022649],[10.663859925645598,34.64829729009616],[10.660306001468742,34.65061737661733],[10.650705575767352,34.64924812011209],[10.64933659827221,34.64829732905613],[10.641105110897621,34.64364654908137],[10.63434955292982,34.63660017305672],[10.63150022577219,34.63029866087905],[10.629127944159006,34.624904778147595]]]}"
00000000000000000180,373.72565568139646,44.0,1.0,0.0,0.0,13.0,9.0,25.0,7.0,0.0,43.0,1.0,0.0,0.0,6.0,2.0,38.0,10.0,0.0,homerange,Chroicocephalus genei [FRP-FS117764]_Hivernage2,95.0,"{""type"":""Polygon"",""coordinates"":[[[10.661773041334552,35.79088711632027],[10.66977710187888,35.77902719280464],[10.669906472859124,35.77891157931111],[10.671337817876008,35.779027240625865],[10.67950690289207,35.779847934918955],[10.685718421129732,35.79088709120776],[10.683395221865275,35.802748711344094],[10.67950690289207,35.80713461936083],[10.669906472859122,35.80804377842202],[10.664528745916213,35.80274873624054],[10.661773041334552,35.79088711632027]]]}"
00000000000000000181,373.72565568139646,95.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,homerange,Chroicocephalus genei [FRP-FS117764]_Hivernage2,95.0,"{""type"":""Polygon"",""coordinates"":[[[10.58978532435399,36.04036514006962],[10.591667032550488,36.02846843536061],[10.593098458515774,36.02646280258257],[10.602698844578988,36.02157874779797],[10.612299282848804,36.02805403154945],[10.612580200806457,36.02846840337964],[10.61397595475358,36.040365145130785],[10.612299282848806,36.043481874298585],[10.602698844578988,36.05188772988297],[10.593098458515774,36.04612341488086],[10.58978532435399,36.04036514006962]]]}"
00000000000000000182,373.72565568139646,56.0,7.0,0.0,0.0,10.0,8.0,17.0,2.0,0.0,62.0,1.0,0.0,0.0,3.0,1.0,30.0,3.0,0.0,homerange,Chroicocephalus genei [FRP-FS117764]_Hivernage2,95.0,"{""type"":""Polygon"",""coordinates"":[[[10.642674712528597,36.39812048972222],[10.650705575767352,36.38913401156914],[10.660306001468742,36.39064370466155],[10.665451830653028,36.398120470518116],[10.66505943901117,36.41007251460194],[10.660306001468742,36.41640731696681],[10.650705575767352,36.41775655711315],[10.643339083524506,36.41007249673595],[10.642674712528597,36.39812048972222]]]}"
00000000000000000183,373.72565568139646,22.0,2.0,0.0,1.0,10.0,3.0,57.0,5.0,0.0,76.0,0.0,0.0,3.0,0.0,10.0,5.0,6.0,0.0,homerange,Chroicocephalus genei [FRP-FS117764]_Hivernage2,95.0,"{""type"":""Polygon"",""coordinates"":[[[10.196862721404896,36.79353309294173],[10.199448969924955,36.788171928121926],[10.207711736527228,36.78151697821705],[10.209049440262042,36.780797460522976],[10.210538804347943,36.78151698093953],[10.218649836742356,36.786872185569734],[10.222373268427019,36.793533103465876],[10.21929648632654,36.805545569096985],[10.218649836742355,36.80627088084167],[10.20904944026204,36.81152732298576],[10.199448969924957,36.80554556569174],[10.196862721404896,36.79353309294173]]]}"
00000000000000000184,373.72565568139646,42.0,4.0,0.0,0.0,6.0,3.0,40.0,4.0,0.0,63.0,0.0,0.0,1.0,0.0,4.0,24.0,8.0,0.0,homerange,Chroicocephalus genei [FRP-FS117764]_Hivernage2,95.0,"{""type"":""Polygon"",""coordinates"":[[[10.242327718088148,36.805545550727714],[10.246898264003956,36.79353314006433],[10.247455705425862,36.792941782779955],[10.257056137923188,36.785276722951636],[10.265920835841095,36.78151697373429],[10.26665657652073,36.7811097934544],[10.27625702010716,36.77765148651599],[10.285861918762635,36.77998858461506],[10.28773922843732,36.78151701962234],[10.295462369470899,36.787145453955894],[10.299979386169657,36.79353309853571],[10.301968205910175,36.8055455291701],[10.301245787505806,36.817559780201215],[10.295462369470899,36.82726514852254],[10.293478060102641,36.829575932411935],[10.285861918762635,36.83599494891009],[10.27625702010716,36.83649174043006],[10.266656576520731,36.833907289806824],[10.260355864694905,36.829575876109104],[10.257056137923188,36.82707541261695],[10.247455705425862,36.81887124981351],[10.246389938648814,36.817559834717734],[10.242327718088148,36.805545550727714]]]}"
00000000000000000185,373.72565568139646,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,homerange,Chroicocephalus genei [FRP-FS117764]_Hivernage2,95.0,"{""type"":""Polygon"",""coordinates"":[[[10.175851426371256,37.38439029261181],[10.180248068736553,37.37256847660899],[10.18060485398058,37.372281807872085],[10.189848512378912,37.36858328342941],[10.19482938424457,37.37228177154223],[10.199448969924957,37.38090486985487],[10.200643990495202,37.38439035404329],[10.199448969924957,37.387898489936546],[10.19489180831857,37.39649519931952],[10.189848512378914,37.400245678624735],[10.18048447193068,37.39649517014564],[10.180248068736553,37.39630401393988],[10.175851426371256,37.38439029261181]]]}"
00000000000000000186,373.72565568139646,32.0,0.0,0.0,0.0,0.0,1.0,0.0,67.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,homerange,Chroicocephalus genei [FRP-FS117764]_Hivernage2,95.0,"{""type"":""Polygon"",""coordinates"":[[[10.724784631682216,33.47479405739924],[10.727513554927238,33.4666741151747],[10.728650665591541,33.4632494829052],[10.737114058277012,33.45248874720043],[10.738090593218665,33.4517117198545],[10.746714426590314,33.446326557856764],[10.756319390956659,33.445924746731784],[10.76591983049272,33.450618618426496],[10.767114888179266,33.45171179353872],[10.775520217736327,33.46160958155851],[10.776608254007403,33.46324950919496],[10.779555731111612,33.474794039479356],[10.775979509849215,33.486334798656856],[10.775520217736327,33.4870102187394],[10.766298791553444,33.49787699175622],[10.76591983049272,33.49823084875532],[10.756319390956659,33.50390874212701],[10.746714426590316,33.50403207932487],[10.737114058277012,33.499029683679396],[10.735936844821257,33.497877024467265],[10.72762502900825,33.48633480159609],[10.727513554927237,33.485884504384295],[10.724784631682216,33.47479405739924]]]}"
00000000000000000187,373.72565568139646,56.0,0.0,0.0,0.0,1.0,1.0,7.0,35.0,0.0,54.0,0.0,0.0,1.0,0.0,0.0,25.0,19.0,0.0,homerange,Chroicocephalus genei [FRP-FS117764]_Hivernage2,95.0,"{""type"":""Polygon"",""coordinates"":[[[11.056858336206542,33.46324949556844],[11.057442495849125,33.45171179490015],[11.059645296155516,33.44017552385251],[11.06355592723862,33.434517846076105],[11.067470945679581,33.428640848091966],[11.073156311788326,33.422073264747794],[11.080870558259873,33.41710768408837],[11.082756782006525,33.41532935244356],[11.092357250506282,33.41102298628147],[11.101957629866728,33.41040698575123],[11.111562582450226,33.41142466215314],[11.119843160593765,33.41710768750131],[11.121163039814373,33.41800756979877],[11.130763491184515,33.42529805161995],[11.133474566670438,33.42864084824956],[11.139347266535298,33.44017553196322],[11.140363935492319,33.441659682186696],[11.147177419126718,33.45171174431772],[11.149964371669624,33.45579503274353],[11.155168122137566,33.46324948373539],[11.157932751290602,33.474794045469835],[11.159564798648452,33.48471584364628],[11.160082006683782,33.48633479765839],[11.159564798648452,33.49113272199918],[11.159172358287984,33.497877020032],[11.156644084676305,33.50942078496596],[11.1509363982321,33.520965994505204],[11.149964371669624,33.522188717696615],[11.140363935492319,33.53215341847536],[11.1399224187692,33.53251274986523],[11.130763491184515,33.53932999298044],[11.121163039814373,33.54097668131239],[11.111562582450226,33.541105429385325],[11.10195762986673,33.53976447803158],[11.09235725050628,33.53439001936033],[11.09060475652048,33.532512756604724],[11.082756782006525,33.525787277485094],[11.078908572156044,33.52096603746372],[11.07434244157812,33.50942074369519],[11.073156311788326,33.507292052549296],[11.067533442238565,33.4978770091874],[11.063555927238617,33.488543423741085],[11.06199963151561,33.48633480045071],[11.057812603543152,33.47479404413694],[11.056858336206542,33.46324949556844]]]}"
00000000000000000188,373.72565568139646,61.0,0.0,0.0,0.0,0.0,0.0,4.0,34.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,homerange,Chroicocephalus genei [FRP-FS117764]_Hivernage2,95.0,"{""type"":""Polygon"",""coordinates"":[[[10.87527930642804,33.67120307078654],[10.878298090466359,33.65963811502408],[10.881134065202396,33.655776278931626],[10.890734515917645,33.64942263792038],[10.900334986368357,33.6496052130617],[10.90993538930192,33.656452976792494],[10.912249695794776,33.65963806570463],[10.91530860663232,33.67120307802059],[10.912873914901489,33.682774996103355],[10.90993538930192,33.68692813565961],[10.900334986368355,33.69386485423223],[10.890734515917643,33.694305418957185],[10.881134065202396,33.68923317411231],[10.876344971653966,33.68277499142265],[10.87527930642804,33.67120307078654]]]}"
00000000000000000189,373.72565568139646,53.0,0.0,0.0,0.0,0.0,0.0,4.0,43.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,5.0,39.0,0.0,homerange,Chroicocephalus genei [FRP-FS117764]_Hivernage2,95.0,"{""type"":""Polygon"",""coordinates"":[[[10.724334191099155,33.69434302324554],[10.72751355492724,33.689028940586994],[10.737114058277012,33.68333376324998],[10.746714426590314,33.68821761680368],[10.756319390956659,33.69159191288706],[10.765919830492718,33.68446197604081],[10.770124714449224,33.6827749632456],[10.775520217736327,33.68059368808774],[10.781620285121054,33.682774966468976],[10.785120723719666,33.684021458210566],[10.793276410091895,33.694343026091055],[10.794721175243515,33.702355116300524],[10.795461340835585,33.705912653010365],[10.794721175243517,33.707976262672254],[10.791965424303188,33.71748372688982],[10.785120723719666,33.72504636535914],[10.775520217736327,33.72704600651734],[10.765919830492722,33.724471250284665],[10.758758493708585,33.7174837440012],[10.756319390956659,33.712829323799724],[10.746714426590316,33.710287241121364],[10.737114058277012,33.71315711965809],[10.72751355492724,33.7080515623531],[10.725952845714597,33.705912608446226],[10.724334191099155,33.69434302324554]]]}"
0000000000000000018a,373.72565568139646,49.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,17.0,16.0,0.0,homerange,Chroicocephalus genei [FRP-FS117764]_Hivernage2,95.0,"{""type"":""Polygon"",""coordinates"":[[[10.845019833644125,33.70591264151091],[10.849706322755406,33.69434301204066],[10.85232827742024,33.691812200330105],[10.861928748166854,33.6911943221332],[10.866062274462594,33.69434301504794],[10.869634064410484,33.705912648543425],[10.863823858104432,33.717483766780525],[10.861928748166854,33.719235924547604],[10.852328277420238,33.719348771966985],[10.850321691409809,33.7174837428694],[10.845019833644125,33.70591264151091]]]}"
0000000000000000018b,373.72565568139646,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,homerange,Chroicocephalus genei [FRP-FS117764]_Hivernage2,95.0,"{""type"":""Polygon"",""coordinates"":[[[11.317648855186931,33.775367697931536],[11.322785713383588,33.76748342258309],[11.332386140137222,33.76489132008036],[11.341268680865834,33.7753676603692],[11.339587585188264,33.78694804249683],[11.332386140137222,33.79356986966035],[11.322785713383587,33.79189151798798],[11.318732440582608,33.786948029673944],[11.317648855186931,33.775367697931536]]]}"
0000000000000000018c,373.72565568139646,56.0,0.0,0.0,0.0,0.0,0.0,5.0,39.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,homerange,Chroicocephalus genei [FRP-FS117764]_Hivernage2,95.0,"{""type"":""Polygon"",""coordinates"":[[[10.713168653877428,33.77536768704414],[10.71791308967956,33.76491285582962],[10.71856862268069,33.763788871625266],[10.727513554927238,33.75476573164047],[10.735058396010267,33.75221166096195],[10.737114058277012,33.751233059138336],[10.740494037682607,33.75221164409964],[10.746714426590316,33.753534362666336],[10.756319390956657,33.76078287988737],[10.758571179247904,33.763788936578806],[10.762236570334371,33.775367680842024],[10.762022574817157,33.78694798281973],[10.75691685686192,33.79852984016804],[10.756319390956659,33.79930993306404],[10.746714426590316,33.80734231632146],[10.737114058277013,33.80955368545835],[10.727513554927238,33.80654065485037],[10.71943367181562,33.798529880181775],[10.71791308967956,33.79614125926692],[10.713320273261298,33.78694800881923],[10.713168653877428,33.77536768704414]]]}"
0000000000000000018d,373.72565568139646,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,homerange,Chroicocephalus genei [FRP-FS117764]_Hivernage2,95.0,"{""type"":""Polygon"",""coordinates"":[[[11.257129948102829,33.833290045745954],[11.259974848542257,33.82170352339736],[11.265178616513289,33.816688418485526],[11.274779023852785,33.817463316762904],[11.27868076304824,33.82170358058742],[11.28109312910091,33.83328999616652],[11.274779023852785,33.84421602031194],[11.268005669906037,33.844878039525085],[11.265178616513287,33.84509332019928],[11.264924407088351,33.84487804572757],[11.257129948102829,33.833290045745954]]]}"
0000000000000000018e,373.72565568139646,69.0,0.0,0.0,0.0,0.0,0.0,5.0,26.0,0.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,38.0,0.0,homerange,Chroicocephalus genei [FRP-FS117764]_Hivernage2,95.0,"{""type"":""Polygon"",""coordinates"":[[[10.7206554877885,33.868058696430474],[10.722149279688187,33.8564675795048],[10.727513554927238,33.849221967589656],[10.73387226232137,33.84487808854011],[10.737114058277012,33.84243433486482],[10.746714426590316,33.841594674664215],[10.75167298428322,33.84487802644552],[10.756319390956659,33.847886994271114],[10.762642362930592,33.85646756869167],[10.765197450957858,33.86805874801348],[10.763596619175665,33.87965135524465],[10.756974848426609,33.89125093622209],[10.756319390956659,33.891983397255125],[10.746714426590314,33.89800458057895],[10.737114058277013,33.89721288806697],[10.729961628537167,33.891250950961464],[10.727513554927238,33.88868747456009],[10.721716741568754,33.879651340187706],[10.7206554877885,33.868058696430474]]]}"
0000000000000000018f,373.72565568139646,65.0,0.0,0.0,0.0,3.0,0.0,20.0,12.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,homerange,Chroicocephalus genei [FRP-FS117764]_Hivernage2,95.0,"{""type"":""Polygon"",""coordinates"":[[[10.731945956085351,34.67169635175546],[10.734955773218815,34.65999598152566],[10.737114058277012,34.657496387025745],[10.746714426590316,34.65476320758368],[10.753978348976787,34.659995998125396],[10.756319390956657,34.66400098362504],[10.762584367867849,34.67169631526857],[10.765919830492718,34.67494646028758],[10.775520217736327,34.67479971009214],[10.785120723719666,34.680175093109106],[10.787390415235746,34.68340374668906],[10.7883847726833,34.695107322150854],[10.785120723719666,34.70031544658448],[10.775520217736327,34.705578320731846],[10.76591983049272,34.699222700907676],[10.76246846389567,34.69510728575033],[10.756319390956659,34.684974607702344],[10.746714426590316,34.68607263876477],[10.739410462767461,34.68340374000073],[10.737114058277012,34.68218617794862],[10.731945956085351,34.67169635175546]]]}"
00000000000000000190,373.72565568139646,96.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,homerange,Chroicocephalus genei [FRP-FS117764]_Hivernage2,95.0,"{""type"":""Polygon"",""coordinates"":[[[10.899706196061224,34.71851939183494],[10.900334986368355,34.71376682367183],[10.901587926106595,34.70681248021116],[10.909935389301918,34.70052206022323],[10.91953580980864,34.70406141727468],[10.921702962812546,34.70681251564646],[10.923843359062971,34.71851937552741],[10.91953580980864,34.725964045317866],[10.910082584901238,34.730227814249666],[10.909935389301921,34.73028217539993],[10.90985515573066,34.730227842589606],[10.900334986368355,34.71974286486966],[10.899706196061224,34.71851939183494]]]}"
00000000000000000191,373.72565568139646,55.0,0.0,0.0,0.0,7.0,3.0,7.0,28.0,0.0,25.0,0.0,0.0,0.0,5.0,0.0,0.0,70.0,0.0,homerange,Chroicocephalus genei [FRP-FS117764]_Hivernage2,95.0,"{""type"":""Polygon"",""coordinates"":[[[10.904419509904862,34.89433412591016],[10.904802989628733,34.88259733716011],[10.909935389301918,34.8759939995742],[10.91953580980864,34.87506790885202],[10.92639391757026,34.882597362847854],[10.92692453468886,34.894334103065894],[10.91953580980864,34.90272092879907],[10.909935389301918,34.90181078035419],[10.904419509904862,34.89433412591016]]]}"
00000000000000000192,373.72565568139646,30.0,1.0,0.0,0.0,40.0,9.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,37.0,52.0,10.0,1.0,0.0,homerange,Chroicocephalus genei [FRP-FS117764]_Hivernage2,95.0,"{""type"":""Polygon"",""coordinates"":[[[10.97019566954538,35.51852498944904],[10.977142953878431,35.509010502636166],[10.986743381566065,35.5098174840777],[10.99297275311918,35.5185249860688],[10.99202300731891,35.53034692427381],[10.986743381566065,35.53641512362073],[10.977142953878431,35.53689839137357],[10.971136576328167,35.53034697567519],[10.97019566954538,35.51852498944904]]]}"
00000000000000000193,373.72565568139646,56.0,1.0,0.0,0.0,14.0,8.0,16.0,5.0,0.0,61.0,0.0,1.0,1.0,1.0,5.0,21.0,11.0,0.0,homerange,Chroicocephalus genei [FRP-FS117764]_Hivernage2,95.0,"{""type"":""Polygon"",""coordinates"":[[[10.76158107615626,35.755307157220685],[10.76591983049272,35.7437993429411],[10.766102598987993,35.74345243961669],[10.775520217736327,35.735265859845775],[10.785120723719665,35.73457218080094],[10.794721175243515,35.74013255941931],[10.79728961519758,35.743452466863964],[10.80072306214892,35.755307169010955],[10.799559255366605,35.76716905178183],[10.794721175243515,35.77432894920964],[10.788402589103018,35.77902722829697],[10.785120723719666,35.78146181758859],[10.775520217736327,35.78013983721805],[10.774173593410483,35.77902721576153],[10.765919830492718,35.77136574216254],[10.763244343469834,35.76716908757502],[10.76158107615626,35.755307157220685]]]}"
00000000000000000194,543.8378117893067,33.0,0.0,0.0,0.0,1.0,1.0,1.0,65.0,0.0,64.0,0.0,0.0,0.0,0.0,1.0,0.0,35.0,0.0,homerange,Chroicocephalus genei [FRP-FS117764]_Hivernage3,95.0,"{""type"":""Polygon"",""coordinates"":[[[10.673817085705908,33.52889248962361],[10.675520486953737,33.51796825609691],[10.68096951697578,33.507050770041516],[10.682726352047666,33.505061500402675],[10.691809549758476,33.50035932622658],[10.700892771993518,33.49930310001187],[10.709971459955378,33.50241281060357],[10.714617863159697,33.50705077264571],[10.719054642044345,33.51416090652049],[10.72111029707664,33.51796826986413],[10.722198304814926,33.528892488582756],[10.719875144097573,33.53981809846774],[10.719054642044345,33.54109469081972],[10.711474197139642,33.55073970558201],[10.709971459955378,33.55220958532378],[10.700892771993516,33.55546600355012],[10.691809549758474,33.55499926220951],[10.684670558413673,33.550739650062155],[10.682726352047668,33.54911425208592],[10.676719978652491,33.53981806618243],[10.673817085705908,33.52889248962361]]]}"
00000000000000000195,543.8378117893067,49.0,1.0,0.0,1.0,4.0,2.0,1.0,43.0,0.0,60.0,0.0,0.0,2.0,1.0,2.0,0.0,35.0,0.0,homerange,Chroicocephalus genei [FRP-FS117764]_Hivernage3,95.0,"{""type"":""Polygon"",""coordinates"":[[[10.257506505784924,33.7585727586781],[10.258077277365018,33.74762525271893],[10.261301221244878,33.736673777848004],[10.264975515955301,33.73151840756184],[10.270785720086465,33.72572369300728],[10.274058651460008,33.7228103366642],[10.283141854145294,33.71992390684561],[10.292220585975924,33.718671559763784],[10.300505567245178,33.71478032359031],[10.301303748568488,33.714226674473004],[10.310382523133033,33.7070519533362],[10.31396764085131,33.70383285753278],[10.319465727485555,33.699716570359136],[10.326194508480619,33.692892231794694],[10.328548908720132,33.690468931968766],[10.335371296937591,33.681947604378436],[10.337627612129468,33.679524601981],[10.346710829496027,33.67225598067302],[10.349091978760312,33.67100436191976],[10.355794020922122,33.66745893682733],[10.364872730353698,33.66533176149919],[10.373955952295136,33.66108835535439],[10.37520000349247,33.6600677780635],[10.383039059782563,33.65435837215101],[10.391275072897322,33.64912720880206],[10.392117852495657,33.648498852979124],[10.401200984867248,33.64582436362776],[10.410279714012892,33.64625941731273],[10.419362953257412,33.648654617384196],[10.42122684381735,33.64912723414067],[10.428446159047281,33.651361444012544],[10.437524871753444,33.651458132846045],[10.446608007353246,33.65389644278192],[10.45569119242483,33.659654240265475],[10.456039039885592,33.66006778626459],[10.46139439470354,33.67100431601514],[10.464440011005417,33.681947570897215],[10.460395564509511,33.69289228853773],[10.45569119242483,33.696551559232844],[10.446608007353246,33.696137753217684],[10.437524871753444,33.693418802743615],[10.428446159047281,33.69638497872215],[10.42173521542658,33.70383287779325],[10.419362953257412,33.706208187279124],[10.410279714012892,33.713307676012654],[10.407903037167427,33.71478031747786],[10.401200984867248,33.719278966546526],[10.392117852495657,33.72295007708944],[10.386160458768021,33.725723691155856],[10.383039059782563,33.72717496192562],[10.373955952295136,33.73059920360397],[10.364872730353698,33.732727964554805],[10.355794020922122,33.733958986520655],[10.346884715162815,33.73667381518847],[10.346710829496029,33.73681896124636],[10.340013231947552,33.747625295660114],[10.337627612129468,33.75833618593854],[10.337484920614365,33.75857277728603],[10.328548908720133,33.76411696153645],[10.321164595425584,33.76952700180624],[10.319465727485555,33.77043592100021],[10.310382523133033,33.77810533167415],[10.307203130793557,33.78048264440343],[10.301303748568488,33.78374750543075],[10.292220585975924,33.78561937094418],[10.283141854145294,33.78576996493174],[10.274058651460008,33.78358620198084],[10.26983144792715,33.780482668261406],[10.264975515955301,33.77623900827651],[10.260449484241507,33.76952698756023],[10.257506505784924,33.7585727586781]]]}"
00000000000000000196,543.8378117893067,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,homerange,Chroicocephalus genei [FRP-FS117764]_Hivernage3,95.0,"{""type"":""Polygon"",""coordinates"":[[[10.19366103602068,34.1757324926469],[10.197259594441425,34.16473216172588],[10.201406557833673,34.16089646172477],[10.210489711553763,34.15981599713837],[10.219568491128664,34.16459174239978],[10.219684392798817,34.16473218691239],[10.22254263567129,34.17573249722899],[10.21995639878794,34.18673963625535],[10.219568491128664,34.18720972989805],[10.21048971155376,34.191279063804565],[10.201406557833675,34.18966320840921],[10.198267305903306,34.18673962883427],[10.19366103602068,34.1757324926469]]]}"
